Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
118,CA-2014-ORD12959,04/27/2016,04/28/2016,First Class,CUST-3687,Alice Smith,Corporate,34567.0,San Francisco,Illinois,United States,Central,USCA,PROD-1270,Technology,Chairs,Product C,1850.78,3,0.1,-82.64,113.32,Low
119,CA-2015-ORD19895,04/28/2016,04/29/2016,First Class,CUST-8295,Charlie Brown,Corporate,23456.0,San Francisco,New York,United States,South,USCA,PROD-5298,Furniture,Binders,Product C,97.66,3,0.2,-346.32,122.37,Medium
120,CA-2016-ORD42752,04/29/2016,04/30/2016,Same Day,CUST-6905,Bob Johnson,Consumer,34567.0,New York,Texas,United States,West,USCA,PROD-2204,Technology,Tables,Product C,1583.54,7,0.1,-478.7,47.44,Low
121,CA-2013-ORD60036,04/30/2016,05/01/2016,Second Class,CUST-2353,Bob Johnson,Corporate,23456.0,Austin,Texas,United States,East,USCA,PROD-6037,Furniture,Binders,Product C,4206.93,5,0.1,-139.55,130.59,Critical
122,CA-2013-ORD51568,05/01/2016,05/02/2016,First Class,CUST-9930,Charlie Brown,Corporate,23456.0,Chicago,New York,United States,South,USCA,PROD-6196,Technology,Phones,Product B,283.22,6,0.2,-82.93,28.65,Low
123,CA-2014-ORD78452,05/02/2016,05/03/2016,Second Class,CUST-6506,Alice Smith,Corporate,,Chicago,Texas,United States,Central,USCA,PROD-5200,Furniture,Tables,Product C,3332.49,3,0.1,-443.74,56.03,Critical
124,CA-2013-ORD10227,05/03/2016,05/04/2016,Second Class,CUST-6894,Diana Ross,Corporate,34567.0,Austin,California,United States,South,USCA,PROD-9757,Furniture,Binders,Product A,3762.95,7,0.1,-194.18,125.81,Critical
125,CA-2014-ORD88675,05/04/2016,05/05/2016,Same Day,CUST-4783,Diana Ross,Corporate,12345.0,San Francisco,Texas,United States,South,USCA,PROD-1997,Furniture,Binders,Product A,3856.09,3,0.2,796.55,42.85,Low
126,CA-2016-ORD88913,05/05/2016,05/06/2016,First Class,CUST-8705,Charlie Brown,Consumer,12345.0,San Francisco,California,United States,East,USCA,PROD-8728,Office Supplies,Phones,Product A,3516.29,6,0.0,-125.41,146.5,Low
127,CA-2013-ORD16224,05/06/2016,05/07/2016,First Class,CUST-5659,Alice Smith,Home Office,,Austin,Illinois,United States,Central,USCA,PROD-8190,Technology,Binders,Product C,3625.38,8,0.0,282.54,115.09,Critical
128,CA-2015-ORD22212,05/07/2016,05/08/2016,Second Class,CUST-1289,Charlie Brown,Home Office,,Austin,Texas,United States,South,USCA,PROD-7069,Office Supplies,Chairs,Product B,2398.94,8,0.1,137.4,193.16,Critical
129,CA-2015-ORD99729,05/08/2016,05/09/2016,Same Day,CUST-9045,Bob Johnson,Corporate,23456.0,New York,Illinois,United States,Central,USCA,PROD-2350,Office Supplies,Binders,Product B,2015.15,5,0.2,366.93,165.02,Low
130,CA-2013-ORD46868,05/09/2016,05/10/2016,Same Day,CUST-9022,Diana Ross,Home Office,,Chicago,California,United States,West,USCA,PROD-3252,Technology,Binders,Product B,3116.75,4,0.0,705.8,181.46,Low
131,CA-2016-ORD37515,05/10/2016,05/11/2016,First Class,CUST-2915,Diana Ross,Corporate,,Austin,Illinois,United States,Central,USCA,PROD-4557,Technology,Binders,Product A,4901.6,6,0.3,-281.09,35.02,High
132,CA-2015-ORD79068,05/11/2016,05/12/2016,Standard Class,CUST-3584,Alice Smith,Consumer,23456.0,Austin,California,United States,East,USCA,PROD-1111,Technology,Tables,Product A,1590.26,3,0.1,-392.14,186.82,Medium
133,CA-2015-ORD92258,05/12/2016,05/13/2016,First Class,CUST-4723,Bob Johnson,Home Office,12345.0,Austin,California,United States,West,USCA,PROD-8348,Furniture,Binders,Product C,4792.28,3,0.1,330.82,190.36,Low
134,CA-2014-ORD10258,05/13/2016,05/14/2016,Second Class,CUST-1384,Charlie Brown,Corporate,34567.0,Austin,New York,United States,West,USCA,PROD-1616,Furniture,Binders,Product A,4150.95,1,0.1,961.41,67.66,High
135,CA-2014-ORD11234,05/14/2016,05/15/2016,First Class,CUST-6937,Alice Smith,Corporate,,San Francisco,Illinois,United States,West,USCA,PROD-4922,Technology,Tables,Product A,2510.89,1,0.2,460.74,134.65,Low
136,CA-2014-ORD36547,05/15/2016,05/16/2016,Same Day,CUST-6009,Charlie Brown,Corporate,12345.0,San Francisco,Illinois,United States,Central,USCA,PROD-1101,Furniture,Tables,Product B,1116.82,9,0.2,-476.65,94.39,Medium
137,CA-2016-ORD53359,05/16/2016,05/17/2016,Standard Class,CUST-5226,Diana Ross,Home Office,,New York,California,United States,East,USCA,PROD-9560,Furniture,Binders,Product C,2540.19,4,0.0,-237.98,109.65,High
138,CA-2016-ORD26537,05/17/2016,05/18/2016,Standard Class,CUST-3833,Bob Johnson,Consumer,,Chicago,California,United States,East,USCA,PROD-4828,Office Supplies,Tables,Product B,3018.25,4,0.3,970.61,157.83,Medium
139,CA-2015-ORD11380,05/18/2016,05/19/2016,Second Class,CUST-8062,Bob Johnson,Home Office,,Austin,New York,United States,West,USCA,PROD-1576,Technology,Binders,Product B,1265.15,2,0.1,-84.61,49.43,High
140,CA-2015-ORD64880,05/19/2016,05/20/2016,First Class,CUST-7540,Bob Johnson,Consumer,23456.0,San Francisco,Texas,United States,West,USCA,PROD-9892,Furniture,Binders,Product C,1347.78,5,0.2,277.84,144.79,High
141,CA-2016-ORD91520,05/20/2016,05/21/2016,Second Class,CUST-6913,Charlie Brown,Consumer,,Austin,New York,United States,Central,USCA,PROD-8728,Furniture,Chairs,Product C,1031.07,1,0.0,257.41,168.3,High
142,CA-2014-ORD39135,05/21/2016,05/22/2016,First Class,CUST-7796,Bob Johnson,Consumer,23456.0,San Francisco,New York,United States,South,USCA,PROD-6403,Office Supplies,Phones,Product C,3850.75,8,0.3,73.71,149.87,Low
143,CA-2016-ORD10197,05/22/2016,05/23/2016,Same Day,CUST-1891,Alice Smith,Corporate,12345.0,San Francisco,New York,United States,South,USCA,PROD-4999,Office Supplies,Phones,Product A,3197.06,6,0.2,514.91,71.68,Medium
144,CA-2015-ORD80154,05/23/2016,05/24/2016,First Class,CUST-2583,Charlie Brown,Home Office,34567.0,New York,Texas,United States,West,USCA,PROD-7114,Technology,Phones,Product B,2278.09,5,0.0,709.25,50.26,Critical
145,CA-2016-ORD77235,05/24/2016,05/25/2016,Same Day,CUST-5609,Bob Johnson,Corporate,12345.0,Chicago,New York,United States,Central,USCA,PROD-6950,Furniture,Phones,Product C,4066.7,3,0.0,544.91,172.16,Medium
146,CA-2013-ORD23171,05/25/2016,05/26/2016,First Class,CUST-6404,Charlie Brown,Consumer,34567.0,Austin,Illinois,United States,East,USCA,PROD-4865,Furniture,Phones,Product A,2331.64,3,0.2,-154.65,62.55,Critical
147,CA-2013-ORD96394,05/26/2016,05/27/2016,Same Day,CUST-8584,Bob Johnson,Consumer,,New York,Texas,United States,West,USCA,PROD-2895,Furniture,Phones,Product A,4935.59,9,0.3,466.08,23.46,Low
148,CA-2016-ORD44196,05/27/2016,05/28/2016,Second Class,CUST-8263,Bob Johnson,Consumer,34567.0,New York,California,United States,East,USCA,PROD-5734,Office Supplies,Phones,Product B,2005.7,6,0.2,534.98,18.64,Medium
149,CA-2016-ORD71213,05/28/2016,05/29/2016,Standard Class,CUST-1984,Charlie Brown,Home Office,12345.0,Chicago,California,United States,Central,USCA,PROD-6431,Technology,Phones,Product A,2980.19,3,0.2,691.08,110.4,Medium
150,CA-2014-ORD71406,05/29/2016,05/30/2016,Standard Class,CUST-1743,Charlie Brown,Consumer,12345.0,Chicago,Texas,United States,Central,USCA,PROD-6323,Technology,Tables,Product B,3090.8,8,0.1,-242.03,73.54,Critical
151,CA-2014-ORD12281,05/30/2016,05/31/2016,Same Day,CUST-7192,Diana Ross,Corporate,12345.0,New York,New York,United States,West,USCA,PROD-1652,Furniture,Tables,Product A,4834.18,5,0.1,-11.06,139.88,High
152,CA-2014-ORD91280,05/31/2016,06/01/2016,Second Class,CUST-6223,Charlie Brown,Corporate,12345.0,New York,New York,United States,Central,USCA,PROD-9128,Office Supplies,Phones,Product B,4007.35,9,0.2,-360.24,127.52,Critical
153,CA-2016-ORD61637,06/01/2016,06/02/2016,First Class,CUST-4198,Diana Ross,Consumer,12345.0,San Francisco,Illinois,United States,West,USCA,PROD-7150,Technology,Tables,Product C,2398.89,3,0.3,873.17,27.79,Medium
154,CA-2014-ORD59397,06/02/2016,06/03/2016,First Class,CUST-4369,Diana Ross,Corporate,23456.0,Austin,Texas,United States,West,USCA,PROD-6073,Furniture,Chairs,Product B,230.61,9,0.1,-375.64,166.28,High
155,CA-2014-ORD40248,06/03/2016,06/04/2016,First Class,CUST-5625,Alice Smith,Corporate,34567.0,San Francisco,California,United States,South,USCA,PROD-8650,Office Supplies,Binders,Product B,4299.17,9,0.2,-464.14,138.36,Critical
156,CA-2013-ORD26475,06/04/2016,06/05/2016,First Class,CUST-3152,Diana Ross,Consumer,23456.0,San Francisco,California,United States,East,USCA,PROD-9337,Furniture,Tables,Product B,2022.6,4,0.2,-128.34,199.22,Critical
157,CA-2015-ORD33847,06/05/2016,06/06/2016,First Class,CUST-1647,Diana Ross,Home Office,12345.0,New York,Texas,United States,East,USCA,PROD-4961,Technology,Binders,Product B,519.33,9,0.0,783.73,106.45,High
158,CA-2016-ORD76723,06/06/2016,06/07/2016,Standard Class,CUST-2700,Bob Johnson,Corporate,23456.0,Chicago,New York,United States,East,USCA,PROD-8909,Office Supplies,Chairs,Product C,1279.5,1,0.0,173.88,69.86,Low
159,CA-2016-ORD95994,06/07/2016,06/08/2016,Second Class,CUST-8457,Diana Ross,Corporate,12345.0,San Francisco,Illinois,United States,Central,USCA,PROD-6372,Furniture,Phones,Product C,3638.44,3,0.3,45.92,75.65,High
160,CA-2016-ORD16529,06/08/2016,06/09/2016,Second Class,CUST-2668,Bob Johnson,Corporate,,Austin,Illinois,United States,Central,USCA,PROD-6343,Office Supplies,Binders,Product C,39.08,8,0.0,251.19,192.69,Medium
161,CA-2013-ORD68328,06/09/2016,06/10/2016,First Class,CUST-7726,Alice Smith,Consumer,12345.0,San Francisco,Illinois,United States,Central,USCA,PROD-7455,Office Supplies,Binders,Product C,4439.9,3,0.1,-466.08,99.81,Low
162,CA-2013-ORD46256,06/10/2016,06/11/2016,Second Class,CUST-1030,Alice Smith,Consumer,23456.0,New York,New York,United States,West,USCA,PROD-3484,Furniture,Chairs,Product A,2286.23,7,0.2,989.71,154.95,Critical
163,CA-2016-ORD72779,06/11/2016,06/12/2016,Second Class,CUST-8412,Diana Ross,Consumer,34567.0,Chicago,Illinois,United States,South,USCA,PROD-2076,Furniture,Phones,Product C,4066.67,5,0.1,-412.65,123.97,Medium
164,CA-2015-ORD94177,06/12/2016,06/13/2016,Standard Class,CUST-3456,Bob Johnson,Corporate,34567.0,New York,Illinois,United States,East,USCA,PROD-4003,Office Supplies,Tables,Product A,4656.35,9,0.1,940.97,178.99,Medium
165,CA-2013-ORD67170,06/13/2016,06/14/2016,Second Class,CUST-1157,Charlie Brown,Corporate,,New York,Illinois,United States,South,USCA,PROD-9623,Technology,Chairs,Product C,546.01,4,0.2,669.48,119.75,Critical
166,CA-2014-ORD23592,06/14/2016,06/15/2016,Standard Class,CUST-8508,Charlie Brown,Corporate,,New York,New York,United States,East,USCA,PROD-3503,Technology,Chairs,Product B,1582.49,4,0.2,998.56,74.04,Low
167,CA-2015-ORD92858,06/15/2016,06/16/2016,Standard Class,CUST-1582,Charlie Brown,Corporate,23456.0,Austin,Texas,United States,South,USCA,PROD-2418,Furniture,Phones,Product C,2555.01,7,0.0,873.8,59.76,Low
168,CA-2013-ORD76906,06/16/2016,06/17/2016,Second Class,CUST-3950,Charlie Brown,Corporate,,Austin,Texas,United States,South,USCA,PROD-4426,Furniture,Tables,Product C,3426.67,5,0.1,-22.35,96.3,Low
169,CA-2016-ORD99868,06/17/2016,06/18/2016,Second Class,CUST-1314,Alice Smith,Home Office,34567.0,New York,Illinois,United States,East,USCA,PROD-4220,Office Supplies,Chairs,Product A,3382.01,4,0.3,-65.15,90.14,Medium
170,CA-2013-ORD28418,06/18/2016,06/19/2016,First Class,CUST-9748,Bob Johnson,Home Office,34567.0,San Francisco,New York,United States,South,USCA,PROD-4519,Furniture,Binders,Product A,569.26,9,0.0,867.97,92.46,High
171,CA-2016-ORD67631,06/19/2016,06/20/2016,Standard Class,CUST-6866,Charlie Brown,Consumer,,Austin,Texas,United States,Central,USCA,PROD-5490,Office Supplies,Phones,Product A,4537.74,7,0.3,549.03,175.98,Critical
172,CA-2013-ORD37215,06/20/2016,06/21/2016,Same Day,CUST-4702,Alice Smith,Corporate,12345.0,Chicago,Texas,United States,East,USCA,PROD-8298,Office Supplies,Tables,Product A,4634.77,6,0.1,-0.81,12.82,Critical
173,CA-2015-ORD44213,06/21/2016,06/22/2016,Same Day,CUST-7982,Diana Ross,Home Office,34567.0,Austin,New York,United States,South,USCA,PROD-5844,Office Supplies,Phones,Product B,2569.37,1,0.2,587.02,117.01,Low
174,CA-2016-ORD40970,06/22/2016,06/23/2016,Standard Class,CUST-6679,Bob Johnson,Corporate,12345.0,Chicago,Texas,United States,West,USCA,PROD-8359,Office Supplies,Chairs,Product A,1692.23,2,0.3,607.75,13.4,Low
175,CA-2014-ORD17420,06/23/2016,06/24/2016,Standard Class,CUST-9017,Diana Ross,Consumer,34567.0,Chicago,New York,United States,Central,USCA,PROD-6765,Technology,Phones,Product C,326.05,3,0.0,688.99,22.42,Medium
176,CA-2014-ORD40808,06/24/2016,06/25/2016,First Class,CUST-8275,Charlie Brown,Home Office,23456.0,Austin,Illinois,United States,West,USCA,PROD-6236,Technology,Binders,Product A,3934.37,6,0.2,-394.64,13.8,High
177,CA-2015-ORD33280,06/25/2016,06/26/2016,Standard Class,CUST-2415,Bob Johnson,Consumer,23456.0,Chicago,Texas,United States,West,USCA,PROD-9950,Office Supplies,Chairs,Product B,2281.41,5,0.1,53.76,88.83,High
178,CA-2013-ORD94421,06/26/2016,06/27/2016,Second Class,CUST-7183,Diana Ross,Consumer,,Austin,California,United States,Central,USCA,PROD-4696,Office Supplies,Chairs,Product B,1132.78,8,0.3,462.21,11.22,Critical
179,CA-2016-ORD12480,06/27/2016,06/28/2016,Same Day,CUST-7064,Bob Johnson,Consumer,12345.0,San Francisco,New York,United States,West,USCA,PROD-4037,Technology,Tables,Product C,4039.89,2,0.0,403.99,162.23,Medium
180,CA-2013-ORD66726,06/28/2016,06/29/2016,Same Day,CUST-3370,Charlie Brown,Consumer,23456.0,Austin,California,United States,East,USCA,PROD-4739,Office Supplies,Binders,Product A,3054.58,4,0.3,956.74,197.6,Low
181,CA-2016-ORD38996,06/29/2016,06/30/2016,Second Class,CUST-3169,Diana Ross,Consumer,,Austin,Illinois,United States,East,USCA,PROD-1662,Office Supplies,Binders,Product C,4261.48,2,0.1,758.24,71.07,Critical
182,CA-2013-ORD22090,06/30/2016,07/01/2016,Same Day,CUST-2479,Charlie Brown,Corporate,,Austin,New York,United States,Central,USCA,PROD-8250,Furniture,Binders,Product B,4339.46,1,0.0,237.09,153.34,Medium
183,CA-2015-ORD26206,07/01/2016,07/02/2016,Standard Class,CUST-2048,Bob Johnson,Consumer,23456.0,San Francisco,California,United States,East,USCA,PROD-2942,Furniture,Chairs,Product B,1147.28,6,0.3,708.53,140.91,Critical
184,CA-2013-ORD30570,07/02/2016,07/03/2016,Standard Class,CUST-7821,Alice Smith,Home Office,23456.0,San Francisco,California,United States,West,USCA,PROD-1332,Office Supplies,Phones,Product C,1203.57,5,0.1,465.21,56.73,Medium
185,CA-2014-ORD99706,07/03/2016,07/04/2016,Same Day,CUST-3853,Diana Ross,Consumer,23456.0,San Francisco,Texas,United States,West,USCA,PROD-6520,Furniture,Binders,Product A,1123.77,8,0.3,626.95,38.96,Low
186,CA-2016-ORD95752,07/04/2016,07/05/2016,First Class,CUST-5640,Charlie Brown,Home Office,,San Francisco,New York,United States,Central,USCA,PROD-3348,Office Supplies,Tables,Product B,3423.65,7,0.1,461.57,15.02,High
187,CA-2016-ORD53295,07/05/2016,07/06/2016,Second Class,CUST-3735,Charlie Brown,Corporate,,Austin,California,United States,West,USCA,PROD-4798,Furniture,Phones,Product C,3936.81,4,0.3,662.06,137.43,Critical
188,CA-2015-ORD66853,07/06/2016,07/07/2016,Standard Class,CUST-3894,Charlie Brown,Home Office,,Chicago,Texas,United States,East,USCA,PROD-3165,Furniture,Phones,Product C,339.39,7,0.2,179.43,17.75,High
189,CA-2016-ORD72084,07/07/2016,07/08/2016,First Class,CUST-5397,Bob Johnson,Consumer,34567.0,Austin,New York,United States,West,USCA,PROD-4230,Office Supplies,Chairs,Product B,2497.55,9,0.1,151.31,133.67,Critical
190,CA-2013-ORD94452,07/08/2016,07/09/2016,Standard Class,CUST-4882,Bob Johnson,Consumer,,Chicago,Illinois,United States,East,USCA,PROD-4988,Technology,Chairs,Product C,4508.22,2,0.2,891.78,70.83,Low
191,CA-2013-ORD26182,07/09/2016,07/10/2016,First Class,CUST-5873,Charlie Brown,Corporate,12345.0,San Francisco,New York,United States,South,USCA,PROD-1713,Technology,Chairs,Product C,4869.86,7,0.0,823.61,15.28,Critical
192,CA-2015-ORD46459,07/10/2016,07/11/2016,Standard Class,CUST-7674,Charlie Brown,Consumer,23456.0,Chicago,Illinois,United States,West,USCA,PROD-8134,Furniture,Chairs,Product C,2000.34,3,0.0,436.4,122.22,High
193,CA-2016-ORD26431,07/11/2016,07/12/2016,First Class,CUST-7151,Alice Smith,Corporate,23456.0,San Francisco,New York,United States,West,USCA,PROD-9878,Office Supplies,Chairs,Product A,4673.08,2,0.2,839.8,179.91,High
194,CA-2013-ORD22102,07/12/2016,07/13/2016,Second Class,CUST-8829,Charlie Brown,Corporate,23456.0,Chicago,Texas,United States,South,USCA,PROD-7852,Office Supplies,Phones,Product B,4891.93,4,0.0,552.99,143.6,Critical
195,CA-2016-ORD12193,07/13/2016,07/14/2016,Second Class,CUST-5472,Bob Johnson,Home Office,23456.0,Chicago,Illinois,United States,West,USCA,PROD-9735,Office Supplies,Phones,Product A,4574.41,4,0.2,171.85,75.95,Medium
196,CA-2013-ORD23116,07/14/2016,07/15/2016,Standard Class,CUST-5616,Diana Ross,Corporate,12345.0,New York,Texas,United States,South,USCA,PROD-1049,Technology,Chairs,Product C,2694.62,2,0.1,698.72,178.82,Critical
197,CA-2014-ORD24474,07/15/2016,07/16/2016,First Class,CUST-1435,Diana Ross,Corporate,23456.0,Chicago,Illinois,United States,West,USCA,PROD-6664,Technology,Binders,Product B,4987.55,3,0.2,-131.58,10.61,Low
198,CA-2015-ORD40586,07/16/2016,07/17/2016,Second Class,CUST-7267,Diana Ross,Corporate,12345.0,San Francisco,Texas,United States,South,USCA,PROD-6347,Furniture,Chairs,Product C,1766.69,1,0.1,-145.23,167.5,Low
199,CA-2016-ORD35707,07/17/2016,07/18/2016,First Class,CUST-3277,Alice Smith,Consumer,12345.0,Austin,Texas,United States,East,USCA,PROD-1671,Office Supplies,Phones,Product B,3973.89,2,0.2,747.93,188.72,Critical
200,CA-2015-ORD35911,07/18/2016,07/19/2016,Second Class,CUST-7476,Bob Johnson,Corporate,12345.0,Chicago,Texas,United States,East,USCA,PROD-5098,Furniture,Phones,Product C,265.87,7,0.0,-157.73,69.44,Critical
201,CA-2013-ORD25809,07/19/2016,07/20/2016,Second Class,CUST-1330,Diana Ross,Corporate,12345.0,Austin,New York,United States,West,USCA,PROD-3489,Technology,Phones,Product A,4551.29,7,0.2,128.17,149.5,High
202,CA-2016-ORD28670,07/20/2016,07/21/2016,Second Class,CUST-7260,Diana Ross,Consumer,12345.0,San Francisco,Texas,United States,East,USCA,PROD-1003,Office Supplies,Phones,Product B,3770.96,4,0.1,890.47,65.56,High
203,CA-2016-ORD66637,07/21/2016,07/22/2016,Standard Class,CUST-9603,Diana Ross,Corporate,,Chicago,New York,United States,South,USCA,PROD-3824,Technology,Chairs,Product A,1924.46,4,0.3,341.84,24.98,Low
204,CA-2014-ORD71539,07/22/2016,07/23/2016,Standard Class,CUST-2008,Charlie Brown,Corporate,,New York,California,United States,Central,USCA,PROD-4436,Office Supplies,Binders,Product A,1819.67,3,0.3,311.37,54.16,Low
205,CA-2014-ORD65399,07/23/2016,07/24/2016,Second Class,CUST-8004,Diana Ross,Home Office,23456.0,Austin,New York,United States,East,USCA,PROD-4084,Technology,Tables,Product A,4456.52,9,0.2,314.99,199.91,Critical
206,CA-2013-ORD59555,07/24/2016,07/25/2016,First Class,CUST-7818,Alice Smith,Corporate,23456.0,New York,California,United States,East,USCA,PROD-9671,Technology,Chairs,Product C,4675.43,4,0.2,730.7,168.3,Medium
207,CA-2013-ORD22852,07/25/2016,07/26/2016,First Class,CUST-5654,Alice Smith,Corporate,34567.0,Chicago,California,United States,East,USCA,PROD-5210,Technology,Phones,Product A,4474.24,5,0.3,-491.45,14.74,High
208,CA-2015-ORD15734,07/26/2016,07/27/2016,Second Class,CUST-5005,Bob Johnson,Corporate,34567.0,Chicago,Texas,United States,West,USCA,PROD-4225,Technology,Binders,Product B,4749.2,9,0.0,148.43,189.84,Low
209,CA-2013-ORD27285,07/27/2016,07/28/2016,First Class,CUST-5995,Diana Ross,Corporate,12345.0,San Francisco,Texas,United States,South,USCA,PROD-3363,Furniture,Chairs,Product B,4629.06,2,0.3,841.58,163.39,Low
210,CA-2016-ORD18726,07/28/2016,07/29/2016,Same Day,CUST-8794,Charlie Brown,Consumer,12345.0,New York,Illinois,United States,East,USCA,PROD-9730,Office Supplies,Chairs,Product A,1449.98,3,0.3,540.36,41.52,Medium
211,CA-2015-ORD98043,07/29/2016,07/30/2016,Second Class,CUST-1390,Diana Ross,Home Office,23456.0,Austin,New York,United States,East,USCA,PROD-9927,Technology,Binders,Product B,4603.15,1,0.3,666.44,28.94,Low
212,CA-2014-ORD15182,07/30/2016,07/31/2016,Same Day,CUST-6966,Bob Johnson,Corporate,23456.0,New York,California,United States,East,USCA,PROD-4601,Technology,Phones,Product C,1844.7,7,0.3,-124.59,79.46,Low
213,CA-2013-ORD57732,07/31/2016,08/01/2016,Same Day,CUST-5479,Charlie Brown,Home Office,34567.0,Austin,Illinois,United States,Central,USCA,PROD-6212,Furniture,Phones,Product B,4856.05,7,0.2,277.69,60.68,Low
214,CA-2015-ORD13993,08/01/2016,08/02/2016,Same Day,CUST-5480,Alice Smith,Consumer,34567.0,New York,New York,United States,South,USCA,PROD-1348,Furniture,Phones,Product C,3299.79,8,0.1,936.28,92.56,High
